insert into c values (10,4227179,14501,9630,828);
insert into c values (6,909399,12686,18405,619);
insert into c values (66,1049963,14938,7225,3433);
insert into c values (4,4940957,10356,536,3470);
insert into c values (38,1843,3259,9390,928);
insert into c values (47,5114391,4094,6346,3046);
insert into c values (73,5843378,12543,1981,3236);
insert into c values (84,5119641,17836,5145,1643);
insert into c values (82,5213226,13288,230,633);
insert into c values (72,884335,14729,2988,2049);
insert into c values (79,4872210,16162,4013,2402);
insert into c values (48,1125642,19941,2957,4320);
insert into c values (57,2903170,9343,13624,4772);
insert into c values (71,2744343,859,3650,1347);
insert into c values (94,8073448,3689,15019,3063);
insert into c values (3,8884328,5447,16290,2921);
insert into c values (60,1801624,12153,6683,1542);
insert into c values (93,944017,18691,9490,987);
insert into c values (87,3484067,9732,19649,1538);
insert into c values (72,9920421,5468,19712,1348);
insert into c values (66,6235122,6912,6536,1260);
insert into c values (12,5333667,5730,18087,857);
insert into c values (28,8086374,16953,4653,4005);
insert into c values (86,4338752,10823,5270,2465);
insert into c values (9,444593,7721,10133,1382);
insert into c values (29,6341353,12887,238,212);
insert into c values (44,5218109,296,2498,1336);
insert into c values (9,625241,8403,16559,4164);
insert into c values (0,3834501,15305,16319,3975);
insert into c values (47,1961336,7213,17700,4915);
insert into c values (25,7739692,13318,16417,2709);
insert into c values (66,2907188,5697,8252,4093);
insert into c values (79,7054181,4170,16970,3818);
insert into c values (39,8702111,15293,6880,112);
insert into c values (66,2271122,18633,10882,2824);
insert into c values (92,5344478,17838,8004,2061);
insert into c values (8,5023871,2356,11375,4534);
insert into c values (28,6722966,13110,14744,2430);
insert into c values (80,6929968,12362,18699,1735);
insert into c values (76,9094241,9659,2562,1196);
insert into c values (83,4771331,993,12215,1688);
insert into c values (43,9918347,347,5127,1166);
insert into c values (27,6858262,17105,3086,2101);
insert into c values (78,904774,19280,14469,1445);
insert into c values (83,5347136,16695,2920,1445);
insert into c values (54,6544023,5392,15899,2403);
insert into c values (90,4076388,9136,13325,2829);
insert into c values (81,7053303,5592,6276,1549);
insert into c values (11,1228386,2461,18865,3748);
insert into c values (3,4269021,7200,9952,2460);
insert into c values (7,9159728,18473,15190,1827);
insert into c values (31,8511925,1401,11989,4978);
insert into c values (26,9655083,16806,884,3553);
insert into c values (94,3001207,7603,7686,3799);
insert into c values (87,4350413,16947,11783,3548);
insert into c values (65,3153894,8650,5737,2670);
insert into c values (65,9731168,1299,14687,4798);
insert into c values (49,1435839,7518,8695,645);
insert into c values (16,907435,12661,15626,1822);
insert into c values (9,90008,19682,7573,691);
insert into c values (41,3976266,1109,18041,2687);
insert into c values (0,7653130,4544,14267,703);
insert into c values (19,4897711,10666,10286,4413);
insert into c values (24,2462200,7149,8075,1711);
insert into c values (63,6988862,13294,2214,2462);
insert into c values (75,2483666,11448,7186,4238);
insert into c values (28,3814853,16241,3180,4587);
insert into c values (89,6038929,5827,17697,3962);
insert into c values (36,6858272,4862,17265,46);
insert into c values (18,6173450,18173,7787,1156);
insert into c values (99,5663950,12674,11621,3912);
insert into c values (16,674797,16546,19787,4393);
insert into c values (1,7181189,4797,4621,2119);
insert into c values (25,3840893,15643,4666,3851);
insert into c values (71,5460990,13997,5877,2900);
insert into c values (6,2075168,18035,7838,1715);
insert into c values (19,6680611,4303,18905,387);
insert into c values (33,8632596,18730,3508,2222);
insert into c values (81,5996616,17518,3835,777);
insert into c values (54,6103903,14657,8249,3351);
insert into c values (16,5391163,3206,2686,1036);
insert into c values (45,8783733,1829,17837,715);
insert into c values (67,5042003,3083,6428,819);
insert into c values (40,773216,9220,19169,3573);
insert into c values (21,9109452,3824,4202,712);
insert into c values (71,3572335,15087,18448,4175);
insert into c values (40,6043079,12129,11344,2228);
insert into c values (62,6556104,3839,5168,2065);
insert into c values (29,3389986,3412,1915,2074);
insert into c values (5,2399066,9194,9580,2052);
insert into c values (6,1266029,19068,11539,2234);
insert into c values (70,3625402,17008,9785,942);
insert into c values (0,1455743,6191,8365,4953);
insert into c values (87,8801069,2533,11886,746);
insert into c values (90,3676095,11165,6614,3727);
insert into c values (36,7887522,19540,19198,2194);
insert into c values (15,9673175,9628,1302,4665);
insert into c values (52,9398531,6581,5644,2238);
insert into c values (43,6613866,13663,13585,4075);
insert into c values (69,7596509,13724,7574,2840);
insert into c values (59,7923422,19779,14352,1422);
insert into c values (63,4083584,14537,18613,3216);
insert into c values (7,8533004,14917,9839,1410);
insert into c values (57,2550353,7046,13009,918);
insert into c values (79,2449515,13147,4569,1044);
insert into c values (71,3839032,2953,17228,1114);
insert into c values (67,1489575,9365,3630,4628);
insert into c values (74,3988320,12066,7726,1574);
insert into c values (3,8038949,18268,18,4591);
insert into c values (80,3428280,5318,9053,1698);
insert into c values (54,9674636,6790,12953,3614);
insert into c values (44,7169294,9092,12553,2288);
insert into c values (48,9870841,13630,3811,1128);
insert into c values (79,2202534,9842,7364,2387);
insert into c values (86,7377732,17849,3367,849);
insert into c values (68,7155451,7313,18811,1059);
insert into c values (24,5840795,11059,1412,1191);
insert into c values (48,9144495,19780,498,1528);
insert into c values (90,6509322,19420,14447,2690);
insert into c values (32,7597882,1039,9588,4945);
insert into c values (28,9224201,18450,11586,2377);
insert into c values (64,1054535,19393,2909,4951);
insert into c values (84,3068582,13026,834,2752);
insert into c values (5,5441348,5379,17932,2176);
insert into c values (21,6266681,15285,4733,3717);
insert into c values (72,2595325,2515,2631,835);
insert into c values (8,9307454,10601,5713,1047);
insert into c values (42,9367033,4338,13681,4639);
insert into c values (82,9854133,15445,7403,4868);
insert into c values (23,6768425,6395,14514,4418);
insert into c values (6,9387879,4712,18097,1599);
insert into c values (93,309963,9008,3282,4199);
insert into c values (39,5119152,11708,11600,1979);
insert into c values (84,9357568,9889,9304,1515);
insert into c values (91,2973039,17664,14486,596);
insert into c values (5,6655936,9495,8026,1439);
insert into c values (12,2216748,18884,19131,150);
insert into c values (60,1123166,17689,15441,702);
insert into c values (77,4366358,882,5705,3036);
insert into c values (81,2622557,13480,6460,819);
insert into c values (94,6321607,1600,19234,4012);
insert into c values (67,9649044,69,12707,3788);
insert into c values (64,3327255,3251,16410,3083);
insert into c values (7,5852377,10109,7999,3055);
insert into c values (83,9438322,17918,3702,1671);
insert into c values (0,3781679,10566,4738,203);
insert into c values (38,6536963,10934,19865,1318);
insert into c values (6,5345331,18775,981,4574);
insert into c values (83,27079,730,17555,4313);
insert into c values (53,1889221,14255,257,3771);
insert into c values (27,5722290,8849,5247,3118);
insert into c values (12,4557575,5059,15426,2021);
insert into c values (49,5301605,15086,15102,1899);
insert into c values (14,9618335,18,10700,3491);
insert into c values (89,6318152,7588,2435,1);
insert into c values (40,7278936,4046,9297,3746);
insert into c values (79,7519782,4958,11024,1256);
insert into c values (70,9357295,10100,15701,2590);
insert into c values (67,6022935,16137,16847,3530);
insert into c values (94,3477009,18815,15380,3495);
insert into c values (35,5700702,4994,19619,4623);
insert into c values (1,3460662,9718,71,2178);
insert into c values (61,5043928,18237,4648,1382);
insert into c values (18,9212961,7221,15519,1513);
insert into c values (72,7495619,3442,7525,2206);
insert into c values (66,7496220,6294,2541,934);
insert into c values (6,5161628,18692,18791,3018);
insert into c values (1,9721713,4590,15140,401);
insert into c values (71,9495679,9389,951,3838);
insert into c values (47,3277968,3838,4510,967);
insert into c values (97,2784227,10602,9184,3681);
insert into c values (13,4831048,9010,18234,2350);
insert into c values (99,1900735,1954,18094,651);
insert into c values (77,7969313,17669,6862,2136);
insert into c values (20,9723338,5409,1589,4828);
insert into c values (10,8731082,2185,8951,3865);
insert into c values (1,4579606,7684,13016,4524);
insert into c values (48,6999784,14076,9321,624);
insert into c values (27,4236817,6502,4428,4825);
insert into c values (49,5711177,19667,17717,149);
insert into c values (39,5231106,250,2908,3980);
insert into c values (25,5474152,3526,8360,3312);
insert into c values (95,5568247,7720,11345,4910);
insert into c values (7,749288,2514,15435,3085);
insert into c values (95,490829,9035,18214,2668);
insert into c values (63,8844161,8356,1556,4790);
insert into c values (13,3597581,16246,4426,4208);
insert into c values (14,6906264,8694,8421,1159);
insert into c values (63,5634734,5952,10432,4725);
insert into c values (26,7002279,15161,3804,4485);
insert into c values (48,9929491,16884,18649,2788);
insert into c values (22,1363133,12163,1008,4936);
insert into c values (31,6976855,19381,13798,2345);
insert into c values (70,8479581,18398,659,82);
insert into c values (28,411031,811,10816,4048);
insert into c values (75,952104,12624,3249,2595);
insert into c values (27,8713541,17993,1685,1214);
insert into c values (82,6774225,2613,14211,2940);
insert into c values (73,7940753,3809,12541,4539);
insert into c values (66,1578098,6078,14402,1214);
insert into c values (33,4908515,7180,12198,1484);
insert into c values (91,1143297,1842,8742,481);
insert into c values (36,8420057,6588,2179,3504);
insert into c values (38,2884707,16788,5206,4895);
insert into c values (58,1732085,15462,7077,1210);
insert into c values (93,7035888,11100,10488,1766);
insert into c values (80,6388358,12070,8185,2999);
insert into c values (38,968370,2675,19193,2241);
insert into c values (56,5507830,7357,7103,319);
insert into c values (98,1086971,18012,14959,2317);
insert into c values (2,219530,8351,9899,4865);
insert into c values (95,7150516,8851,10999,3214);
insert into c values (34,7704919,1789,19866,3634);
insert into c values (26,4122968,3575,18933,4785);
insert into c values (65,3416748,19638,5840,996);
insert into c values (15,6273458,1208,17266,2557);
insert into c values (95,9872376,5628,2619,2384);
insert into c values (36,1178953,18128,4713,3957);
insert into c values (97,3065379,5168,3223,3295);
insert into c values (46,8609097,6796,2903,1032);
insert into c values (79,6286529,12023,2155,3765);
insert into c values (34,4630431,5339,12407,379);
insert into c values (33,9786269,3979,9540,4338);
insert into c values (17,4463126,5298,18948,1378);
insert into c values (34,4900694,1732,1973,2820);
insert into c values (63,3233301,11867,17448,598);
insert into c values (53,5000784,18753,9702,2790);
insert into c values (56,2759982,7427,9253,2456);
insert into c values (91,4702972,7383,7997,1063);
insert into c values (34,7286020,15871,8348,723);
insert into c values (12,4431281,9052,19415,3352);
insert into c values (15,9379298,19249,9262,2064);
insert into c values (73,9046559,7118,7254,3512);
insert into c values (8,7129791,12771,6750,3012);
insert into c values (30,2159559,18659,9401,3706);
insert into c values (51,2637626,689,17753,3701);
insert into c values (69,9710607,3523,5723,1680);
insert into c values (65,462746,8645,7251,96);
insert into c values (84,3756548,19821,16520,856);
insert into c values (35,9086306,11787,18441,1655);
insert into c values (41,2186993,15613,13347,1210);
insert into c values (97,5031316,3950,5635,1200);
insert into c values (84,5492798,15967,5374,1973);
insert into c values (66,928530,19535,15337,4584);
insert into c values (11,9047181,7874,2033,322);
